2013/07/06 14:42:15,all,ITM_ManagedSystem,all_msoffl_gmsf_std_tnl
2013/07/06 14:42:15,all,ITM_ManagedSystem,all_msoffl_gmsf_std_tnl
2013/07/06 15:02:54,all,ITM_ManagedSystem,all_msoffl_gmsc_std_fa
2013/07/06 15:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 01:04:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 03:12:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/07 05:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 06:29:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 09:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 09:59:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 12:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 13:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/07 21:29:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 00:12:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/08 00:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 01:32:26,all,ITM_MS_Exchange_DB,all_chpgfas_gexw_exc
2013/07/08 02:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 05:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 06:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 08:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 09:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 11:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 14:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 15:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 16:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 17:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 20:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 21:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/08 23:04:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 00:15:09,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 00:21:47,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 00:42:22,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 00:50:24,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 02:00:17,atl,ITM_Log_Entries,all_syslog_xul1_aix_fss_unx
2013/07/01 04:00:04,atl,ITM_NT_Event_Log,all_evtlog_gnt4_windows
2013/07/01 04:00:04,atl,ITM_NT_Event_Log,all_evtlog_gnt4_windows
2013/07/01 05:10:58,atl,ITM_Log_Entries,all_errlog_xul4_aix_5
2013/07/01 05:15:16,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 06:15:14,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 06:15:19,atl,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/01 06:51:29,atl,ITM_K59_ALOD,all_alodxan_g594_xandriabe_8200
2013/07/01 07:15:25,atl,ITM_Log_Entries,all_syslog_gul2_sap_fss
2013/07/01 10:08:03,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 10:12:19,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 10:12:20,atl,ITM_K59_ALOD,all_alodxan_g594_xandriabe_8301
2013/07/01 10:16:20,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 10:16:21,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 10:44:59,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 11:15:17,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 12:00:17,atl,ITM_Log_Entries,all_syslog_xul4_aix_misc
2013/07/01 12:15:08,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 12:15:17,atl,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/01 13:15:29,atl,ITM_Log_Entries,all_syslog_gul2_sap_fss
2013/07/01 13:24:01,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 13:24:01,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 14:03:09,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 14:03:09,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 14:07:40,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 14:07:41,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 14:13:57,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 14:13:58,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 14:16:13,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 14:16:13,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 14:18:14,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 14:18:14,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 14:43:05,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 15:00:00,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:00:01,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:00:01,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:00:01,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:00:01,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:00:01,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:00:02,atl,ITM_Log_Entries,all_errlog_xul4_aix_2
2013/07/01 15:01:10,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 15:03:25,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 15:03:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 15:05:25,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 15:05:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 15:46:38,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 15:50:49,atl,ITM_ManagedSystem,MS_Offline
2013/07/01 16:17:14,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 16:59:51,atl,ITM_K59_ALOD,all_alodxan_g594_xandriabe_8200
2013/07/01 17:15:17,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 17:16:09,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 18:15:08,atl,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/01 18:15:55,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:09:08,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:09:08,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:09:08,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:11:09,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:11:09,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:13:09,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:13:09,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:15:30,atl,ITM_Log_Entries,all_syslog_gul2_sap_fss
2013/07/01 19:23:26,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:23:26,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:23:27,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:25:12,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:25:12,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:25:12,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:25:27,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:27:27,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 19:59:32,atl,ITM_NT_Event_Log,all_evtlog_gnt4_windows
2013/07/01 20:08:23,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:08:23,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:08:24,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:10:24,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:10:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:10:37,atl,ITM_NT_Event_Log,all_evtlog_gnt4_windows
2013/07/01 20:12:24,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:12:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:12:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:12:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:14:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:14:27,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:14:27,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:16:41,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:16:41,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 20:27:38,atl,ITM_Log_Entries,all_errlog_xul4_aix_5
2013/07/01 21:10:44,atl,ITM_Log_Entries,all_errlog_xul4_aix_5
2013/07/01 21:19:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 21:19:25,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 21:19:26,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 21:19:26,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 21:21:56,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 21:21:56,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 21:21:56,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 22:09:17,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 22:23:35,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/01 22:36:23,atl,ITM_K59_ALOD,all_alodxan_g592_xandriabe
2013/07/01 22:58:42,atl,ITM_K59_ALOD,all_alodxan_g594_xandriabe_8200
2013/07/01 23:13:35,atl,ITM_NT_Event_Log,all_evtlog_gnt4_windows
2013/07/01 23:13:37,atl,ITM_NT_Event_Log,all_evtlog_gnt4_windows
2013/07/01 23:14:15,atl,ITM_K59_ALOD,all_alodxan_g591_xandriabe
